id,name
51206,COX6B1
18440,PITRM1
51210,PRDX2
18444,GPRIN2
51213,ZNF610
18449,CHAC2
18459,TIMM23B
18461,CYB561
18466,USP30
18468,GIN1
18469,B3GNT7
18470,PDE4DIP
18483,UNC50
51256,PLOD1
18488,ZNF7
18492,HAS2
51263,RXFP1
51264,SLC22A8
18501,METRN
51273,IL13
18507,SH3PXD2B
51277,CYB5R4
51278,CLIC2
51281,PRTFDC1
18515,NSA2
51285,MRPL54
51289,NUDT12
51290,UTS2
51293,PEX3
18530,ZNF300
18531,KCNS3
51300,MYL10
18536,CREBBP
51304,GHRHR
18541,GLIS2
51313,CBLN4
51318,INTS10
18551,BACE2
51320,CPNE4
18554,PM20D2
51323,SLC25A42
18559,GRB7
51328,MAPKAPK2
18562,ATP1B3
18566,BICD2
51335,MED13
18569,NFYC
18571,PLCB2
51341,NLRP12
51343,MED25
51344,EMC9
51345,CDA
18580,MAST4
51352,RAD52
51357,SLC39A8
18594,MCM8
18596,XRN1
18602,PDIA5
51377,XRCC5
18610,KIF20A
51382,OXTR
51388,ENPP5
51390,ZNF583
51394,GMEB2
18627,FHOD3
18632,RFTN1
51401,HTR6
51405,CBFA2T3
18638,ZBTB2
51408,MAK
51411,PTPN3
18648,IL1RAP
18651,CDK9
51425,MRPS15
18660,RGS7
18664,CD300C
51434,TAS1R2
18667,PJVK
51435,LTBR
18668,SCO2
51439,UVRAG
18680,OR2T8
18681,ADRB1
18683,ECM2
51452,PRPF4B
18685,CDK19
18689,LAYN
51458,SENP6
18694,DKK3
18699,TUT1
18701,OR2K2
51475,NSDHL
18708,ST6GALNAC5
51477,C1QA
51478,RBM18
18712,SPOCK1
18714,MC4R
51483,PSMB3
18719,RAD21
51488,SPTLC1
18726,RABGAP1L
51495,AQR
51494,IL17D
18733,IFI6
51502,CNOT11
18736,RGP1
18738,A2M
51507,SMAGP
18741,INAVA
18742,CYB5R3
18745,TNFRSF6B
51514,NEK8
51519,TREX2
51522,RIOK3
51523,SUMO4
18757,P4HA2
51531,HERC5
51532,HADHB
51535,CFB
51537,SCNM1
51539,SDC1
18775,HOXC10
18777,STMN3
18778,CAPN1
51547,MRPS25
18781,ST6GAL1
18782,VTI1B
18783,EMILIN2
51552,GTF2IRD1
18784,LRRC6
18786,PTGER4
51557,EVX1
51558,NXPH1
51562,CRABP2
18804,FLT3
51576,ARMC10
18809,LYAR
18810,CYP3A4
51578,HNRNPUL1
51580,CDC23
51585,ARMC8
18822,EIF2B3
51590,SSC4D
51591,SCG3
51593,R3HCC1
51594,GRB2
18824,LTN1
18830,MRM1
18832,TMEM17
51601,USP22
51602,MRPL40
18835,BRCA1
51604,SLC45A3
51605,PLAUR
51609,SDC2
51610,BCL2L11
18843,PPP2R3A
51615,LY86
51624,ITK
18864,ARL5B
51633,TMX3
18866,CLDN3
18868,CPSF7
51637,JAM3
51638,TOMM34
51640,AP3B1
18872,NDUFB9
51650,COMMD5
51651,GMPR
51660,CWF19L1
51661,PFKFB4
51667,TSHZ3
18900,CSRP1
51669,NTN4
18903,CRTC1
18904,RGS8
18907,GPHN
18911,TTC23
51685,CEBPD
18920,TFCP2L1
51693,REG1A
18927,TBL1XR1
18928,TFPI
18933,E2F8
18934,WWP2
51704,NR0B2
18938,LHFPL6
51715,B4GALT1
51716,TMEM212
51717,TUBB1
18949,GPX2
51719,ADRA1A
18950,CEACAM4
18953,GSDMC
18954,EPB41
51724,ZFP28
18956,WWC1
51728,ZNF43
51729,ARHGAP26
18960,IDE
51731,CEP55
51732,PAK3
18964,USP37
18966,PGAP2
18967,MED14
51738,DKK4
51741,PKMYT1
51742,LIN9
18978,WDR61
18980,INS
51750,NAA15
18990,FBXO42
18991,MPO
51758,CCNT2
51761,GALNTL6
51764,MDH2
18998,EDAR
18999,NFYA
51769,RAC2
19001,FAHD2B
19004,TSPAN1
51774,LZTR1
19010,CBR1
19013,ZMAT5
19015,MAST2
19016,DCUN1D2
19017,PDPK1
19020,TXNDC16
19026,RASGRF2
51795,A1BG
51798,DHX32
19031,KAT8
51801,SIDT1
19034,MUS81
51803,ZNRF1
51805,OPA1
51814,RBM5
19048,FCRL4
19054,ACP6
51822,IFT172
51828,NOP58
51832,ESRP2
51836,HOXC9
51839,CAMK2G
19074,CENPN
51842,OBSCN
19077,SNRNP200
51847,A2ML1
19079,TESC
19080,SERPINB2
19084,ISY1
19085,DUSP18
51858,BMS1
19099,BAIAP2L2
19101,AGFG2
19107,CBFB
19113,PCGF6
51883,RSPH1
51885,DDX18
19118,EMP3
51888,LRRTM2
51893,TCEAL4
51895,HEXB
51898,KCTD15
19130,GINS1
19139,SMAD4
51914,EVC2
51915,MORF4L2
19152,ATF5
19154,TBRG1
51924,EFEMP1
19157,YBX1
51927,KTN1
51930,CPB1
19162,METRNL
51934,THOC2
19171,GGA1
51941,NDUFB4
19177,ZC3HC1
19179,HNRNPF
51948,PKIG
19185,DHRS11
51955,PLEKHG4
19187,SEMG2
19191,LRRTM1
19192,MAPK6
19196,RBM14
51966,GTF2B
51979,PPP1R13B
19216,FGF4
51985,AKAP8
19220,LCT
19224,CSF2RB
51994,OTULIN
51995,CLN8
51996,GRHL1
51999,KCNA10
52000,DPPA5
52003,PPCS
52004,GOT2
52007,PEX7
19243,CDKL1
52012,WWP1
19245,COP1
52022,AMT
52026,MRPL37
19259,HDAC2
19261,ZMYND15
52030,MKNK2
19264,ATP6V0A1
19267,DDX54
52035,APOC1
19268,ZNF341
19269,CLEC11A
52039,STK31
52040,ELF2
19274,PON3
52044,PHF1
52049,POLA1
52050,TNRC6C
19281,TMCC3
19289,SH2D5
19295,F13A1
52064,DCAF11
19297,WIPF2
19299,RASGEF1A
19301,PARL
19303,ZC2HC1C
52071,TAF12
52073,DSC2
19304,TIMP2
52079,POP1
19317,FAM193A
52086,SGSM3
52087,XRCC3
19321,SUDS3
19325,SLC15A3
19328,CXCL1
52097,EEF1A1
19330,G0S2
19331,ARG2
19336,RPS11
52105,ZNF24
19337,ZNF223
52109,ARL8B
19349,OGFOD2
19351,SLC22A6
52122,HSPB8
19356,TBC1D10B
19357,MPP6
52125,SLC46A3
19362,ILF2
19367,SLC52A2
52139,MET
52140,ZNF775
52144,RASA2
19377,COPS5
19378,CUL3
19381,NGF
19396,AMHR2
52168,ECSIT
19401,EGR1
52169,CBFA2T2
52172,VGF
52173,CNOT1
19406,SLC25A36
19405,SULF1
52176,PAFAH1B3
19408,ABCB4
19410,CIP2A
52182,KLHDC1
19418,WDCP
52187,SND1
52188,LDB2
52186,KIAA1143
19423,SSR3
19429,XKR6
52204,RPL22L1
52205,CCNC
19444,ZNF787
19463,PCDH1
19464,RTP4
52235,FXN
52237,CDKN1C
52238,MXD1
52240,VSTM2L
52243,TRMU
19477,CD27
52245,CYP2A13
19481,HLTF
52250,ZNF566
19485,MDM2
19487,PTPRA
19490,IVNS1ABP
19494,BAK1
19495,GIT2
52265,FOXH1
52271,ANAPC11
52277,HMGB2
52280,INTS14
19516,DDX28
52287,DIRC1
19520,VDAC2
52290,PRKG1
19525,DUS2
19526,NPR2
52294,SLC30A9
19528,RASGRF1
52305,FGB
52307,LCP2
52311,CSE1L
19543,TRIM8
52313,TRPC4
19546,THOC6
19548,SLC2A1
19549,DGKI
52318,HLA-DOA
19551,FAM160A2
19552,SFXN2
52317,OTUD4
19559,PRRG2
52327,DPM1
19565,KHDC3L
52335,HDAC1
19571,FOSL2
52340,C7orf26
19576,FKBP5
19577,LNPEP
52345,STAG3
52347,METTL3
19584,DNAJC7
19586,XRRA1
52377,FBXO31
52378,TIA1
19611,LBHD1
52379,KDF1
52381,ZSCAN18
52385,KPTN
19617,RPL13A
52387,MRPL36
19624,CDIPT
19628,MRPL9
52398,GRM4
19633,KIFC3
52401,SMARCAL1
19635,ZNF584
19641,TXNDC15
19646,GADD45B
52415,PLAGL2
52421,ZFYVE28
52425,LHX2
19666,BABAM1
19668,GRIK1
19669,DMBX1
52439,NKAP
19675,RS1
52444,SYVN1
19683,POLR2H
52455,CUL4A
19687,FSTL3
52459,MMS19
52461,GLIS1
19693,RASAL2
52469,GNS
52477,ABCB1
19710,GALNT14
19717,FAM167A
52486,FAM83G
19719,ACOT2
19723,DGKE
52501,ITPKC
19737,ARF1
52508,TLNRD1
19741,EEF1D
19740,C4orf46
52511,SSBP1
19745,ZNF134
52516,GINS4
52517,RGS1
19751,TMEM143
52519,CEP170B
19753,PIK3C2A
19758,EPG5
52527,MED16
19763,REV1
19766,SEZ6L2
19767,ACOT4
52537,GALK1
52543,GSDMB
19777,MECR
19778,CHRM1
19782,STK4
52552,GDI2
19786,RET
52554,PDPR
52556,PCBD1
19790,PDE10A
19791,HUWE1
19793,GNPAT
52562,CGN
52564,PCNP
52565,SLC16A5
19797,NAALADL1
52568,VPS33B
52574,CEP290
52580,SMARCA2
52584,YKT6
52589,RNF40
19832,FBXW8
19838,CXorf21
19839,IFNA14
19841,ADAMTS12
52610,MINDY1
19843,CD3G
52611,DBN1
19846,SP3
19849,FLYWCH1
52618,DNAAF5
52619,NPR1
19855,PEX2
52627,F2RL3
52633,LSM14A
52635,TACO1
52638,DHRS7
19878,ADCY3
19880,DEFA5
19882,PLA2R1
19885,ODF1
52654,SEMA4F
19891,PLOD3
52660,EDEM1
19895,TTLL3
52663,CLECL1
19899,ZNF44
19900,HIPK1
52669,FLNC
19908,TAF15
52680,CSTB
19913,TRIM3
52684,VPS13C
52693,TMC6
19932,IQCC
52703,ZFP62
19936,RNF44
52705,CLDN23
52706,TOP1MT
19939,SNU13
52711,HLA-C
19946,SERPINB12
52716,BCL6
52720,HCN1
19958,CYBRD1
19960,HNRNPAB
52728,PPP2R1B
19963,EHBP1L1
19964,BMP3
19972,ORC3
52744,KIF2A
52746,TSPAN33
19979,PPIH
19981,LRRC18
52753,PLSCR4
52756,STK33
52758,MYD88
20000,SLC25A10
20001,ZNF829
52769,IRAK4
20006,NCK1
20008,PCSK4
52777,RTKN
20009,NDUFS3
52779,FRAT2
20012,AP4S1
52784,POLR2C
52785,DEPDC5
52791,POLR2G
20027,GTF3A
52801,MARVELD3
52805,HNRNPA3
20039,PPIB
52809,HMBOX1
20042,TRIM22
52814,EPB41L4B
52815,MTIF2
20046,WNK3
52817,CIR1
52821,LMAN2
20057,REEP3
52826,DGKZ
20066,MYBPC3
20067,KIF4A
20068,ZNF550
52844,RCOR1
52845,AKAP7
52846,CASC1
20082,PSME3
52855,CACNG7
20088,CASQ1
52856,SNAP29
20095,BMP8A
20096,EMD
52863,P2RX2
52869,DEFB118
20102,EXOC6B
20101,PRDM2
20105,PHYH
52881,CLPX
20116,RNF138
52885,RAD54L
52887,NAALAD2
52889,TMEM135
52893,FSD2
20128,CHD2
52901,TCEAL8
20139,GPR83
52913,ERP44
20145,TSSC4
52917,PDK4
52919,NUP54
20154,GLI3
52924,INTS12
52927,YTHDC2
20164,NFASC
20167,MACO1
20168,PDE6H
20169,FN3K
20173,NLGN2
20176,PRKD1
52952,ZDHHC16
20185,OR5C1
20189,IGFBP7
20191,TXNDC11
20192,CDC20
52962,CCT8
52965,DYSF
20199,STAT5A
52967,TCF15
20204,MGAT1
20205,SGMS2
20206,RANBP1
52982,WRN
20216,EPB41L4A
20224,GART
20226,CCDC169
20229,ACTN1
20231,DNASE1L3
20234,YWHAH
20236,MAST3
20238,WDR70
20239,ORC1
20249,ERAP1
53017,SLC22A2
20252,IAPP
20254,CASP7
20257,ACSM4
53025,PSMD2
20259,SNRPB2
53028,PDLIM5
20261,POTEH
20262,NECTIN2
20271,ELMO1
53053,COBLL1
20288,NKAIN4
53057,NGFR
20292,IARS2
20294,UBA7
20295,MORC2
53064,GMPS
20297,ZC3H10
53066,CDC40
20298,ODR4
53068,HINFP
53069,GATC
20299,NTRK2
20307,MORC3
53076,HNRNPA2B1
20314,KRI1
53085,MLLT10
53086,PDSS1
53087,TIMM17B
20320,ZNF696
53090,PRODH
53094,ZNF639
20329,ELOVL5
20330,GLRX3
53097,SYNCRIP
53103,MTFR1
53104,ADGRD1
20335,TRAM2
53114,SIX3
53116,EIF4E3
53118,PELI1
20350,CTSE
53120,TNF
20354,TPM4
20356,FEV
53128,FICD
53131,ABCC3
20364,RASSF8
20370,PATE2
20371,AAR2
20373,PRKAG2
20374,TMEM268
53145,TAOK3
20377,BIK
53148,BTG2
53152,AZGP1
20385,POU4F1
20392,CDC42BPB
20399,CREG1
20400,DHX29
20401,COL9A3
53169,CDADC1
53171,TRDN
20406,NUP107
20407,TGM2
20409,PAF1
20410,MYO9A
20414,ADCYAP1R1
20419,KERA
53188,F9
53192,KLF6
20431,IMPG2
53201,MYB
20434,GRID1
53203,DSTN
53205,DCST1
20440,MOGS
53211,GPD1
20444,PLD2
20445,RRNAD1
53215,ASPH
20450,ZNF638
53221,EML1
20454,ZNF569
20453,RAB9A
53227,PLSCR1
20465,ITGAL
53236,ATP23
53238,PTBP1
20470,CLCN1
20474,ACKR3
20478,TOLLIP
53247,DYNC1LI1
53248,CHD1
20482,RORA
20484,LMNTD1
53254,TAS2R5
20488,PRPF18
53265,RAE1
20510,EPHA2
20513,DTX4
53282,CUL9
53284,RNF220
20517,UEVLD
53290,USP28
20526,MMADHC
53294,CCDC112
53302,IGFBP6
20535,ASB16
53303,CNTFR
53306,CATSPER1
53309,STAT4
53312,HVCN1
53319,RAN
20559,SMR3B
20572,MSTN
20577,ZKSCAN7
53347,SNTN
53352,BIN3
53353,DLST
20584,XPNPEP1
20587,SERPINA5
20588,KBTBD3
20596,ARMCX5
53365,ADPRM
53372,STK3
53373,NFS1
53377,GINS3
20620,MCF2
20621,OSBP2
53391,FSCN1
20627,PTGES3
20631,NCAPD2
20641,NAT2
53409,SSBP4
20645,UFSP1
53414,LY9
53416,CSGALNACT1
53417,DDX6
20649,UGP2
53420,UBA1
20652,TRMT10C
53423,MRPL16
53432,AP1M1
20670,INTS1
53439,MYO9B
53442,HMGA1
53443,FMNL1
20677,FAN1
53447,SLC1A4
53450,KREMEN1
53451,KIF18B
20684,CAST
20682,HOXA5
53454,KCNU1
20688,DHRS3
53459,GNPDA1
20692,ARFIP2
20693,PTGS1
20696,FBXW10
53470,MTPN
20702,RAPGEF5
53476,LAMB1
53479,CTSD
20712,FMO5
53486,MPHOSPH8
20719,CTBP2
20718,TTC27
20722,LY6K
20725,AFTPH
20726,DNTT
53497,DHRS7B
53501,ZNF48
53503,AMOTL2
20736,NRM
53507,BID
20742,SYNJ1
53510,SAFB
20748,HUS1B
53524,BABAM2
20759,SCO1
20762,RMI2
53531,SLC39A2
20764,PPP4C
20767,BACH2
20775,ATP5MPL
53544,ARMC5
20778,HUNK
20787,KRT17
20793,CPS1
20795,TMC1
20797,TP53BP1
20799,RSBN1
20800,MYH9
53568,TXN2
53570,CHI3L2
20806,PKP3
53580,GRIA4
53585,RPL23A
20822,GUCY2D
53590,WSCD1
20825,NOX4
53594,PLD1
20831,RPS18
20834,ALDH5A1
20835,NCS1
53605,CPNE6
53606,TIMM8B
20845,G6PC2
53617,ZGRF1
20852,TRPM5
20854,KCNH2
53628,MIEF1
53638,LY6G5B
20871,CYB561D2
53639,PIAS1
20885,UHMK1
20890,GDPD4
20891,APOH
53659,UBE2F
53663,FBXO28
53665,PGBD2
20898,ANKS1A
20901,PI4KA
20909,ABTB1
53678,GCM2
53685,SLC26A11
20919,TAPBP
20922,MRE11
53690,IL3RA
20926,RNH1
53698,NEK5
20931,NUF2
53700,SULT1A1
53702,ZNF397
20943,GLG1
20947,AK1
20950,ECHS1
20955,FANCL
20956,PEG3
53729,ADIPOR1
53732,CHKB
53733,GRK2
53738,DUSP7
53741,RILPL2
20974,JMJD6
20976,RASL10B
20978,CDK5
53746,PRKN
20980,ZXDC
20979,SSX2IP
20981,RBM3
53754,SHROOM4
53755,HSPB7
20990,USP3
20991,TCEAL9
53762,NABP1
20998,FUT1
53769,LRRC8E
21003,VIPR2
21005,FSIP1
21010,SYT14
53789,CLPP
21025,STYXL1
21030,PRMT1
53801,NAT1
53806,NGLY1
53807,RIPK2
21043,RIPK4
21044,MC3R
53816,CFH
21048,PSME1
53824,TAF1C
21058,ZNF625
53827,COPS7B
21066,N4BP2
53835,PHC3
21068,CYP2C18
21069,UCP2
53838,HOXA4
53841,CAPNS1
21073,CAVIN1
53842,USP54
21077,KCNG3
21080,CDK5R2
53850,GZMH
53852,PTH
53855,SEMA3C
21092,SGPP1
21093,BMPR1B
53863,RPRML
53870,TRRAP
21102,PRKAR1A
53873,FMO4
21108,TIMM17A
53877,LPA
21111,GNA14
53880,CYP11A1
53879,TRMT1
53883,NNMT
21124,CRYBB2
53893,EIF2S2
21131,SPATA22
53905,HGF
53908,PTDSS2
21144,EED
21148,POLR1A
53918,FOSL1
53924,CTTN
53925,PPP2R5B
53928,AP2S1
53931,NDRG1
21164,AGO4
53943,FANCE
53945,LAIR1
53947,HES6
53949,CPM
53950,XKRX
53952,NHEJ1
21185,FABP3
53953,TP53
53960,ZNF383
21194,TFIP11
21198,SLC25A18
21204,C1RL
53973,ADAM21
21205,TAB3
21212,C7orf31
53982,SETX
53983,HDAC4
53986,MRPL34
21222,ARHGAP1
21227,RPLP2
53997,PDK1
21232,SYDE1
21233,PML
54004,HAMP
54005,ZFP14
54008,NCR2
21243,ALKBH8
21245,ACCSL
21247,CLTC
21252,SLAMF6
21255,RPL4
21258,LY6G6D
21259,TPST1
21262,MLST8
21263,CEBPZ
21270,GK2
21276,ANXA6
21303,SLC17A8
21307,CENPE
21313,SRM
21318,RAPSN
21338,DNAH10
21345,COG6
21349,FAM50A
21364,HSBP1L1
21368,TMEM9B
21370,SMARCD3
21371,DLG5
21378,RASL10A
21402,CD55
21403,ADGRL1
21404,AIFM2
21410,GDPD1
21415,URI1
21417,NAB2
21426,ANP32E
21434,SSPN
21461,NLRP2
21469,ESRP1
21488,NFXL1
21503,CLCF1
21517,WTAP
21519,ZNF470
21523,TMEM167A
21524,STRN3
21537,TUBB6
21561,SLC39A4
21564,WDR91
21566,GRIN2C
21570,ATP5F1A
21576,SATB2
21579,SPRR4
21581,SIGMAR1
21582,PDCD6
21588,EIF4E2
21597,CNOT7
21599,IREB2
21604,EFL1
21611,RP2
21613,ASCC3
21633,EFNA3
21640,UBA6
21641,PIK3CG
21650,FAM160B1
21659,VPS33A
21664,SYNE2
21675,OR4K1
21676,PNRC2
21679,EPYC
21680,ZFP41
21685,RCN2
21699,GCDH
21711,SDAD1
21718,ODF2L
21739,PNCK
21742,SPTB
21746,CD46
21752,EAPP
21758,PRSS22
21768,PAGE5
21775,ABCA3
21778,TIMM8A
21782,RELT
21806,HSPA5
21807,MUC20
21818,PTK6
21836,LMAN1
21845,TSHB
21846,VASH1
21849,CNOT3
21855,POU6F2
21865,DCAKD
21876,UTS2B
21879,AVL9
21880,MAPK10
21884,HMGN4
21888,RBMXL1
21891,NELFCD
21905,CSHL1
21909,TSPAN6
21916,DTYMK
21925,RTTN
21929,EME2
21935,BAD
21939,ZFAND3
21941,SLC39A7
21965,KCNJ8
21978,KDELR3
21979,ADIPOQ
21981,RDH16
21992,RAB9B
22004,SERPINB9
22017,SOWAHC
22027,IMPG1
22030,SLC39A11
22053,UBA2
22062,ALAD
22073,LRRC1
22079,KLHL8
22090,RBM33
22097,INTS6L
22102,MRPL2
22103,CD63
22118,CENPK
22119,NR1H4
22128,ACY1
22131,XPO7
22135,TMEM45A
22139,AS3MT
22145,RNF183
22146,FBXW2
22148,KRTCAP2
22153,RUBCN
22158,SNRPG
22163,PTPRJ
22169,ELOB
22185,SAR1B
22195,UBE2G1
22214,POLN
22218,CA6
22224,TCL1A
22225,CASP14
22232,VAV3
22241,ST18
22252,FGFR4
22254,OXNAD1
22267,KCTD13
22268,NFATC1
22289,SEC31B
22305,OTUB2
22307,S100A4
22317,PPARA
22330,PIKFYVE
22334,ETV3
22337,KPNA2
22353,PEA15
22365,GSN
22367,ARL3
22368,RPL30
22373,SMCHD1
22375,PKHD1
22384,GNAI3
22390,ARRDC1
22392,PRSS36
22397,ITGB4
22399,ERI2
22408,ADGRA1
22410,EXOSC4
22412,RPL11
22417,CACTIN
22427,GNG5
22430,ANGPT1
22431,VTI1A
22438,EIF4E
22447,PSPC1
22454,PITPNM2
22466,STIMATE
22469,IGBP1
22471,CFL2
22475,NAA38
22478,CDC20B
22479,RFC4
22490,SH2D3A
22497,SPOCD1
22499,GDNF
22506,DSCAM
22509,TRPM4
22510,KDM4C
22515,NPHP4
22519,PDCD5
22520,SIX5
22528,HSPD1
22531,ENTPD2
22536,SNAI1
22539,MEF2C
22540,FKBP8
22542,TLCD1
22544,RAB5B
22547,EEFSEC
22549,EXOC5
22560,TELO2
22574,ACO2
22577,CCAR1
22580,UGT8
22582,AFAP1
22584,ARHGAP19
22591,BAZ1A
22593,RAB22A
22596,CLIC3
22603,VPS26B
22607,ITM2C
22608,TTPAL
22610,SHC1
22611,SYMPK
22616,HTRA1
22630,PDXK
22644,RAX2
22645,DNAJB12
22652,KLF12
22653,TRAP1
22661,PLEKHG3
22670,BBS5
22672,HLA-DRB5
22677,C11orf49
22679,RAB4B
22681,ADAT1
22684,PPP1R3C
22690,LHX9
22692,BCAR1
22700,FAP
22703,KRT19
22709,TPH1
22720,IRS2
22722,NOCT
22736,ATP1A2
22738,RYR2
22743,ITGB3BP
22748,SF3A1
22749,ZNF576
22750,SUGP1
22763,ISG20
22785,RC3H1
22802,AIRE
22813,PIP4K2A
22820,ALS2
22822,ADAMDEC1
22828,GTF3C3
22830,TTC39C
22843,IK
22844,CHUK
22847,STX1A
22854,GSX1
22860,COG3
22864,PIP5K1A
22885,PDGFA
22893,PGLYRP4
22906,PLXNA4
22909,CDC27
22910,DACH2
22916,SLC25A33
22921,ELOVL3
22926,TMEM42
22938,ADH1A
22944,WNT5A
22959,HSCB
22963,MAP3K6
22971,MFSD2B
22974,TPRKB
22977,HSPB2
22980,CACNB4
22986,SHPK
22989,PSMB8
22996,KMT2B
23008,CYLC1
23014,CC2D1A
23025,ASAP2
23026,MBTPS2
23029,TDRD10
23035,FOXA1
23039,BOK
23043,SH3GL1
23048,NAGS
23051,PRKCE
23053,EIF3M
23069,BMP2K
23072,KDM8
23084,RNF24
23093,PRSS55
23100,NUP37
23112,PPM1A
23116,KLF2
23117,POLE2
23129,EZH2
23139,RTL10
23142,RSRP1
23149,BTN3A2
23165,ASGR1
23173,ZMYM2
23174,RPRD2
23176,PLK1
23192,IL12A
23196,SDR39U1
23197,TAF6
23199,SLX4
23203,DSTYK
23204,RNASE2
23210,TSTA3
23211,TXNL4A
23215,PPFIA1
23222,ARMC6
23227,GH1
23230,APAF1
23238,PHF8
23240,NQO2
23243,PGF
23247,EP400
23261,PRELID3B
23262,CETN3
23266,SRP72
23269,RAD51C
23277,CRYZL1
23278,FAM163A
23293,DMAP1
23300,DNAJC5G
23301,ZWILCH
23321,IFT74
23334,PTPN1
23335,C12orf66
23339,CDH3
23354,HAGHL
23364,ZNF839
23366,DAPK1
23369,CLRN1
23371,ARHGEF15
23374,TMEM70
23389,SLITRK5
23397,DENND1C
23401,C1QBP
23403,SKI
23409,RFPL2
23411,PSMA6
23413,AASDHPPT
23414,AGPAT1
23418,USP6NL
23424,FNTA
23441,ERCC6L
23443,NEK2
23448,STARD3NL
23457,PXDNL
23467,VKORC1
23479,PPP5C
23483,DNAJB8
23498,HNRNPUL2
23499,CR1
23504,KLF10
23509,NAB1
23510,ZNF579
23530,ERGIC2
23537,ATP5F1B
23541,RPL37
23545,SASS6
23552,DESI1
23578,TCEA3
23589,HNRNPA0
23594,AKR7A2
23596,ARFRP1
23602,NOB1
23606,GMDS
23609,AQP2
23612,LPIN1
23621,MIER1
23636,TNNI3K
23641,MED22
23653,DMTF1
23671,BAIAP2L1
23679,TMEM33
23683,IFNA16
23690,MTBP
23691,ZNF420
23693,NT5DC2
23695,GAS2L2
23704,MED31
23705,CCNG2
23708,AKR1D1
23710,ZNF789
23711,RABGGTB
23713,MASP2
23718,SGSM2
23730,ABR
23732,DHCR24
23736,VPS13B
23737,C8orf76
23738,PARPBP
23739,OAS3
23742,NACA
23744,FETUB
23754,PNPLA8
23767,SLC18A2
23781,EMC4
23783,KIAA0586
23802,EIPR1
23803,PHLDA1
23815,ZPR1
23829,HDAC11
23837,EPHB1
23839,EIF2AK2
23842,BTN2A2
23843,DRAM2
23868,TMPRSS2
23873,ZNHIT6
23875,NDUFAB1
23884,TBC1D8
23885,NUDT1
23901,SPTBN5
23912,RPS15
23916,COL18A1
23922,KCNK6
23932,TTC14
23934,EPHB6
23935,GPR132
23938,KCNJ15
23941,LTB4R
23953,ZNF644
23964,TMEM69
23970,PSMG4
23978,ELAVL1
23982,MTUS2
23999,CCDC137
24011,GALNT15
24012,MUL1
24020,SIAE
24022,KIF18A
24036,NR1H3
24044,ALDH3A1
24045,PROM1
24050,MAPK8IP3
24055,PDCD1
24067,CASD1
24079,CD81
24082,SS18
24118,GLT8D1
24119,DMPK
24125,HINT1
24131,LRR1
24141,CCDC14
24145,SLC7A6OS
24148,HSD17B4
24157,PTPRZ1
24161,RRAGA
24171,KCNG4
24177,CARMIL3
24180,ILKAP
24186,RRAS2
24191,PALMD
24192,NRF1
24198,PHB2
24226,PRKCQ
24231,MAD2L2
24238,MTRF1
24257,NFE2L2
24272,MYOCD
24279,HCRTR1
24283,S100A12
24294,POLR2L
24298,TWISTNB
24313,EVPL
24314,HOOK2
24325,TLR5
24340,DCLRE1C
24347,RFESD
24354,ARSB
24360,RPS6KA2
24363,VPS8
24371,WDR19
24372,FAM241A
24383,CNOT6L
24388,IL16
24391,CKS2
24402,RPL19
24406,CLP1
24408,HIRIP3
24424,HSD17B11
24428,SOCS2
24430,MEGF6
24434,ADAM22
24438,FGGY
24450,MRPS11
24458,EDEM3
24468,FMN2
24471,WDR83
24472,FOXO4
24475,RFX4
24477,SCRT1
24478,ADAM28
24480,GFI1B
24492,JPT2
24493,GAK
24495,AGER
24498,PBK
24504,HNRNPC
24520,DYRK1B
24525,FBXO4
24529,SELENOT
24531,DNAJB1
24538,MAP3K4
24542,PTPN11
24547,C14orf93
24552,ZSWIM2
24556,MRC2
24566,TSTD2
24568,OR4F6
24572,VASP
24574,PLEKHA6
24577,YTHDF1
24578,POMGNT1
24584,RPS27A
24591,PARP12
24592,GIMAP2
24597,LSR
24601,HPR
24604,SHCBP1L
24606,CAMK2A
24631,TOMM6
24634,PEX26
24635,CST4
24638,TNFRSF4
24641,BNC2
24643,NEU1
24649,GPR182
24654,ZNF418
24657,SIN3A
24665,HLA-G
24669,FASTKD3
24676,SEZ6L
24677,PMPCB
24678,PPP2CA
24684,TUBB4A
24689,TP53I3
24695,ZKSCAN4
24702,CPA1
24703,ZNF695
24704,TNP2
24712,PRSS27
24714,STRAP
24716,EIF3I
24726,GMPPB
24733,NCAPH
24734,POLG
24743,FHL5
24756,PANK3
24762,DERL2
24763,C1QTNF1
24767,DEDD2
24776,CPSF6
24777,SDHAF1
24779,GCM1
24784,TOPORS
24792,SHISA5
24802,SGTB
24809,TNFRSF13C
24811,WDR41
24812,PIGF
24824,TCEAL1
24831,TET3
24836,SCCPDH
24837,CHN1
24840,HS3ST5
24850,RELA
24857,SQOR
24858,RECK
24860,IL20
24862,ARPC1B
24891,PDHB
24902,MPZL2
24908,DEDD
24922,CEP63
24924,IFNA6
24930,TMEM79
24931,MGST2
24938,FUT9
24942,ZBTB39
24951,ADA
24954,TMEM126B
24955,DHX15
24957,WNT2B
24958,NCBP2
24966,ZNF628
24971,SERBP1
24984,SMG5
24989,C11orf91
24990,DIABLO
24992,USP42
24993,MAT1A
24996,PSMC4
25000,CCT4
25002,MRPS14
25003,SART3
25018,LIMK2
25022,UBE2V1
25033,ACKR4
